id,item,true,pred,cause,evidence_location,owner,note
PPS-DEV-058,v16,1,0,,,,미분류
PPS-DEV-058,v21,1,0,,,,미분류
PPS-DEV-059,v3,1,0,,,,미분류
PPS-DEV-059,v4,1,0,,,,미분류
PPS-DEV-059,v21,1,0,,,,미분류
PPS-DEV-06,v4,1,0,,,,미분류
PPS-DEV-060,v11,1,0,,,,미분류
PPS-DEV-061,v6,1,0,,,,미분류
PPS-DEV-061,v10,1,0,,,,미분류
PPS-DEV-061,v11,1,0,,,,미분류
PPS-DEV-062,v2,1,0,,,,미분류
PPS-DEV-062,v3,1,0,,,,미분류
PPS-DEV-062,v4,1,0,,,,미분류
PPS-DEV-062,v10,1,0,,,,미분류
PPS-DEV-062,v11,1,0,,,,미분류
PPS-DEV-062,v24,1,0,,,,미분류
PPS-DEV-063,v1,1,0,,,,미분류
PPS-DEV-063,v7,1,0,,,,미분류
PPS-DEV-063,v11,1,0,,,,미분류
PPS-DEV-064,v10,1,0,,,,미분류
PPS-DEV-064,v11,1,0,,,,미분류
PPS-DEV-065,v16,1,0,,,,미분류
PPS-DEV-066,v6,1,0,,,,미분류
PPS-DEV-066,v16,1,0,,,,미분류
PPS-DEV-067,v16,1,0,,,,미분류
PPS-DEV-068,v10,1,0,,,,미분류
PPS-DEV-069,v2,1,0,,,,미분류
PPS-DEV-069,v10,1,0,,,,미분류
PPS-DEV-069,v13,1,0,,,,미분류
PPS-DEV-07,v5,1,0,,,,미분류
PPS-DEV-070,v6,1,0,,,,미분류
PPS-DEV-071,v3,1,0,,,,미분류
PPS-DEV-071,v6,1,0,,,,미분류
PPS-DEV-071,v8,1,0,,,,미분류
PPS-DEV-071,v24,1,0,,,,미분류
PPS-DEV-072,v1,1,0,,,,미분류
PPS-DEV-072,v6,1,0,,,,미분류
PPS-DEV-072,v7,1,0,,,,미분류
PPS-DEV-072,v24,1,0,,,,미분류
PPS-DEV-073,v17,1,0,,,,미분류
PPS-DEV-074,v13,1,0,,,,미분류
PPS-DEV-075,v10,1,0,,,,미분류
PPS-DEV-076,v13,1,0,,,,미분류
PPS-DEV-077,v13,1,0,,,,미분류
PPS-DEV-078,v2,1,0,,,,미분류
PPS-DEV-078,v13,1,0,,,,미분류
PPS-DEV-079,v15,1,0,,,,미분류
PPS-DEV-079,v24,1,0,,,,미분류
PPS-DEV-08,v6,1,0,,,,미분류
PPS-DEV-080,v15,1,0,,,,미분류
PPS-DEV-09,v7,1,0,,,,미분류
PPS-DEV-09,v9,1,0,,,,미분류
PPS-DEV-10,v7,1,0,,,,미분류
PPS-DEV-11,v8,1,0,,,,미분류
PPS-DEV-12,v9,1,0,,,,미분류
PPS-DEV-13,v10,1,0,,,,미분류
PPS-DEV-131,v20,1,0,,,,미분류
PPS-DEV-132,v20,1,0,,,,미분류
PPS-DEV-133,v20,1,0,,,,미분류
PPS-DEV-134,v20,1,0,,,,미분류
PPS-DEV-135,v22,1,0,,,,미분류
PPS-DEV-136,v22,1,0,,,,미분류
PPS-DEV-137,v22,1,0,,,,미분류
PPS-DEV-138,v22,1,0,,,,미분류
PPS-DEV-139,v23,1,0,,,,미분류
PPS-DEV-14,v11,1,0,,,,미분류
PPS-DEV-140,v23,1,0,,,,미분류
PPS-DEV-141,v23,1,0,,,,미분류
PPS-DEV-15,v12,1,0,,,,미분류
PPS-DEV-16,v13,1,0,,,,미분류
PPS-DEV-17,v14,1,0,,,,미분류
PPS-DEV-18,v15,1,0,,,,미분류
PPS-DEV-19,v15,1,0,,,,미분류
PPS-DEV-20,v16,1,0,,,,미분류
PPS-DEV-21,v17,1,0,,,,미분류
PPS-DEV-22,v18,1,0,,,,미분류
PPS-DEV-23,v9,1,0,,,,미분류
PPS-DEV-23,v19,1,0,,,,미분류
PPS-DEV-24,v20,1,0,,,,미분류
PPS-DEV-25,v21,1,0,,,,미분류
PPS-DEV-26,v22,1,0,,,,미분류
PPS-DEV-27,v23,1,0,,,,미분류
PPS-DEV-28,v23,1,0,,,,미분류
PPS-DEV-29,v24,1,0,,,,미분류
