id,item,true,pred,cause,evidence_location,owner,note
PPS-DEV-076,v24,0,1,,,,미분류
PPS-DEV-077,v24,0,1,,,,미분류
PPS-DEV-078,v2,1,0,,,,미분류
PPS-DEV-078,v17,0,1,,,,미분류
PPS-DEV-079,v5,0,1,,,,미분류
PPS-DEV-079,v13,0,1,,,,미분류
PPS-DEV-079,v15,1,0,,,,미분류
PPS-DEV-079,v24,1,0,,,,미분류
PPS-DEV-08,v13,0,1,,,,미분류
PPS-DEV-08,v24,0,1,,,,미분류
PPS-DEV-080,v13,0,1,,,,미분류
PPS-DEV-080,v15,1,0,,,,미분류
PPS-DEV-084,v13,0,1,,,,미분류
PPS-DEV-085,v13,0,1,,,,미분류
PPS-DEV-085,v17,0,1,,,,미분류
PPS-DEV-087,v13,0,1,,,,미분류
PPS-DEV-087,v17,0,1,,,,미분류
PPS-DEV-088,v19,0,1,,,,미분류
PPS-DEV-089,v16,0,1,,,,미분류
PPS-DEV-09,v5,0,1,,,,미분류
PPS-DEV-09,v13,0,1,,,,미분류
PPS-DEV-09,v24,0,1,,,,미분류
PPS-DEV-090,v13,0,1,,,,미분류
PPS-DEV-090,v17,0,1,,,,미분류
PPS-DEV-091,v16,0,1,,,,미분류
PPS-DEV-092,v13,0,1,,,,미분류
PPS-DEV-093,v13,0,1,,,,미분류
PPS-DEV-094,v13,0,1,,,,미분류
PPS-DEV-095,v13,0,1,,,,미분류
PPS-DEV-095,v19,0,1,,,,미분류
PPS-DEV-096,v13,0,1,,,,미분류
PPS-DEV-096,v19,0,1,,,,미분류
PPS-DEV-098,v13,0,1,,,,미분류
PPS-DEV-098,v17,0,1,,,,미분류
PPS-DEV-098,v19,0,1,,,,미분류
PPS-DEV-099,v21,0,1,,,,미분류
PPS-DEV-10,v5,0,1,,,,미분류
PPS-DEV-10,v24,0,1,,,,미분류
PPS-DEV-100,v24,0,1,,,,미분류
PPS-DEV-101,v9,0,1,,,,미분류
PPS-DEV-101,v13,0,1,,,,미분류
PPS-DEV-102,v13,0,1,,,,미분류
PPS-DEV-102,v17,0,1,,,,미분류
PPS-DEV-103,v24,0,1,,,,미분류
PPS-DEV-104,v9,0,1,,,,미분류
PPS-DEV-104,v13,0,1,,,,미분류
PPS-DEV-105,v16,0,1,,,,미분류
PPS-DEV-105,v18,0,1,,,,미분류
PPS-DEV-106,v13,0,1,,,,미분류
PPS-DEV-107,v10,0,1,,,,미분류
PPS-DEV-107,v13,0,1,,,,미분류
PPS-DEV-107,v17,0,1,,,,미분류
PPS-DEV-108,v9,0,1,,,,미분류
PPS-DEV-108,v13,0,1,,,,미분류
PPS-DEV-11,v5,0,1,,,,미분류
PPS-DEV-11,v21,0,1,,,,미분류
PPS-DEV-11,v24,0,1,,,,미분류
PPS-DEV-111,v15,0,1,,,,미분류
PPS-DEV-112,v3,0,1,,,,미분류
PPS-DEV-112,v19,0,1,,,,미분류
PPS-DEV-113,v6,0,1,,,,미분류
PPS-DEV-114,v13,0,1,,,,미분류
PPS-DEV-114,v17,0,1,,,,미분류
PPS-DEV-115,v16,0,1,,,,미분류
PPS-DEV-116,v13,0,1,,,,미분류
PPS-DEV-117,v10,0,1,,,,미분류
PPS-DEV-117,v19,0,1,,,,미분류
PPS-DEV-118,v13,0,1,,,,미분류
PPS-DEV-118,v17,0,1,,,,미분류
PPS-DEV-119,v24,0,1,,,,미분류
PPS-DEV-12,v13,0,1,,,,미분류
PPS-DEV-12,v17,0,1,,,,미분류
PPS-DEV-120,v13,0,1,,,,미분류
PPS-DEV-121,v13,0,1,,,,미분류
PPS-DEV-121,v21,0,1,,,,미분류
PPS-DEV-122,v13,0,1,,,,미분류
PPS-DEV-122,v17,0,1,,,,미분류
PPS-DEV-123,v24,0,1,,,,미분류
PPS-DEV-124,v13,0,1,,,,미분류
PPS-DEV-124,v17,0,1,,,,미분류
PPS-DEV-125,v13,0,1,,,,미분류
PPS-DEV-125,v17,0,1,,,,미분류
PPS-DEV-127,v3,0,1,,,,미분류
PPS-DEV-127,v16,0,1,,,,미분류
PPS-DEV-127,v21,0,1,,,,미분류
PPS-DEV-128,v9,0,1,,,,미분류
PPS-DEV-129,v13,0,1,,,,미분류
PPS-DEV-129,v17,0,1,,,,미분류
PPS-DEV-13,v10,1,0,,,,미분류
PPS-DEV-13,v21,0,1,,,,미분류
PPS-DEV-130,v9,0,1,,,,미분류
PPS-DEV-130,v13,0,1,,,,미분류
PPS-DEV-130,v17,0,1,,,,미분류
PPS-DEV-131,v20,1,0,,,,미분류
PPS-DEV-132,v9,0,1,,,,미분류
PPS-DEV-132,v19,0,1,,,,미분류
PPS-DEV-132,v20,1,0,,,,미분류
PPS-DEV-133,v9,0,1,,,,미분류
PPS-DEV-133,v20,1,0,,,,미분류
PPS-DEV-134,v20,1,0,,,,미분류
PPS-DEV-134,v24,0,1,,,,미분류
PPS-DEV-135,v13,0,1,,,,미분류
PPS-DEV-135,v17,0,1,,,,미분류
PPS-DEV-135,v22,1,0,,,,미분류
PPS-DEV-136,v9,0,1,,,,미분류
PPS-DEV-136,v13,0,1,,,,미분류
PPS-DEV-137,v13,0,1,,,,미분류
PPS-DEV-139,v13,0,1,,,,미분류
PPS-DEV-139,v23,1,0,,,,미분류
PPS-DEV-14,v11,1,0,,,,미분류
PPS-DEV-140,v22,0,1,,,,미분류
PPS-DEV-140,v23,1,0,,,,미분류
PPS-DEV-141,v21,0,1,,,,미분류
PPS-DEV-141,v23,1,0,,,,미분류
PPS-DEV-142,v13,0,1,,,,미분류
PPS-DEV-144,v13,0,1,,,,미분류
PPS-DEV-144,v24,0,1,,,,미분류
PPS-DEV-146,v13,0,1,,,,미분류
PPS-DEV-148,v9,0,1,,,,미분류
PPS-DEV-148,v13,0,1,,,,미분류
PPS-DEV-15,v10,0,1,,,,미분류
PPS-DEV-15,v12,1,0,,,,미분류
PPS-DEV-15,v13,0,1,,,,미분류
PPS-DEV-15,v17,0,1,,,,미분류
PPS-DEV-150,v13,0,1,,,,미분류
PPS-DEV-152,v4,0,1,,,,미분류
PPS-DEV-152,v9,0,1,,,,미분류
PPS-DEV-152,v13,0,1,,,,미분류
PPS-DEV-152,v17,0,1,,,,미분류
PPS-DEV-152,v19,0,1,,,,미분류
PPS-DEV-153,v13,0,1,,,,미분류
PPS-DEV-153,v17,0,1,,,,미분류
PPS-DEV-153,v21,0,1,,,,미분류
PPS-DEV-155,v24,0,1,,,,미분류
PPS-DEV-156,v9,0,1,,,,미분류
PPS-DEV-160,v19,0,1,,,,미분류
PPS-DEV-161,v13,0,1,,,,미분류
PPS-DEV-161,v17,0,1,,,,미분류
PPS-DEV-162,v9,0,1,,,,미분류
PPS-DEV-162,v19,0,1,,,,미분류
PPS-DEV-165,v13,0,1,,,,미분류
PPS-DEV-167,v13,0,1,,,,미분류
PPS-DEV-168,v13,0,1,,,,미분류
PPS-DEV-169,v19,0,1,,,,미분류
PPS-DEV-17,v14,1,0,,,,미분류
PPS-DEV-17,v17,0,1,,,,미분류
PPS-DEV-17,v24,0,1,,,,미분류
PPS-DEV-170,v3,0,1,,,,미분류
PPS-DEV-170,v13,0,1,,,,미분류
PPS-DEV-170,v24,0,1,,,,미분류
PPS-DEV-171,v10,0,1,,,,미분류
PPS-DEV-171,v11,0,1,,,,미분류
PPS-DEV-172,v17,0,1,,,,미분류
PPS-DEV-173,v13,0,1,,,,미분류
PPS-DEV-173,v17,0,1,,,,미분류
PPS-DEV-174,v13,0,1,,,,미분류
PPS-DEV-175,v13,0,1,,,,미분류
PPS-DEV-175,v17,0,1,,,,미분류
PPS-DEV-176,v9,0,1,,,,미분류
PPS-DEV-177,v10,0,1,,,,미분류
PPS-DEV-177,v13,0,1,,,,미분류
PPS-DEV-178,v24,0,1,,,,미분류
PPS-DEV-18,v13,0,1,,,,미분류
PPS-DEV-18,v15,1,0,,,,미분류
PPS-DEV-180,v9,0,1,,,,미분류
PPS-DEV-180,v13,0,1,,,,미분류
PPS-DEV-181,v16,0,1,,,,미분류
PPS-DEV-182,v13,0,1,,,,미분류
PPS-DEV-183,v13,0,1,,,,미분류
PPS-DEV-184,v24,0,1,,,,미분류
PPS-DEV-185,v15,0,1,,,,미분류
PPS-DEV-187,v16,0,1,,,,미분류
PPS-DEV-189,v15,0,1,,,,미분류
PPS-DEV-19,v13,0,1,,,,미분류
PPS-DEV-19,v15,1,0,,,,미분류
PPS-DEV-190,v13,0,1,,,,미분류
PPS-DEV-190,v19,0,1,,,,미분류
PPS-DEV-191,v10,0,1,,,,미분류
PPS-DEV-191,v22,0,1,,,,미분류
PPS-DEV-191,v23,0,1,,,,미분류
PPS-DEV-191,v24,0,1,,,,미분류
PPS-DEV-192,v17,0,1,,,,미분류
PPS-DEV-192,v24,0,1,,,,미분류
PPS-DEV-193,v10,0,1,,,,미분류
PPS-DEV-193,v13,0,1,,,,미분류
PPS-DEV-193,v17,0,1,,,,미분류
PPS-DEV-194,v13,0,1,,,,미분류
PPS-DEV-194,v17,0,1,,,,미분류
PPS-DEV-196,v13,0,1,,,,미분류
PPS-DEV-198,v13,0,1,,,,미분류
PPS-DEV-198,v17,0,1,,,,미분류
PPS-DEV-199,v24,0,1,,,,미분류
PPS-DEV-20,v16,1,0,,,,미분류
PPS-DEV-200,v13,0,1,,,,미분류
PPS-DEV-21,v13,0,1,,,,미분류
PPS-DEV-22,v13,0,1,,,,미분류
PPS-DEV-22,v18,1,0,,,,미분류
PPS-DEV-23,v4,0,1,,,,미분류
PPS-DEV-23,v10,0,1,,,,미분류
PPS-DEV-24,v20,1,0,,,,미분류
PPS-DEV-25,v3,0,1,,,,미분류
PPS-DEV-26,v13,0,1,,,,미분류
PPS-DEV-26,v17,0,1,,,,미분류
PPS-DEV-27,v13,0,1,,,,미분류
PPS-DEV-27,v17,0,1,,,,미분류
PPS-DEV-27,v23,1,0,,,,미분류
PPS-DEV-28,v23,1,0,,,,미분류
PPS-DEV-28,v24,0,1,,,,미분류
PPS-DEV-29,v24,1,0,,,,미분류
PPS-DEV-31,v16,0,1,,,,미분류
PPS-DEV-32,v16,0,1,,,,미분류
PPS-DEV-32,v18,0,1,,,,미분류
