id,item,true,pred,cause,evidence_location,owner,note
PPS-DEV-09,v24,0,1,,,,미분류
PPS-DEV-090,v17,0,1,,,,미분류
PPS-DEV-096,v19,0,1,,,,미분류
PPS-DEV-097,v18,0,1,,,,미분류
PPS-DEV-098,v19,0,1,,,,미분류
PPS-DEV-10,v24,0,1,,,,미분류
PPS-DEV-101,v9,0,1,,,,미분류
PPS-DEV-102,v6,0,1,,,,미분류
PPS-DEV-102,v17,0,1,,,,미분류
PPS-DEV-104,v9,0,1,,,,미분류
PPS-DEV-108,v9,0,1,,,,미분류
PPS-DEV-11,v5,0,1,,,,미분류
PPS-DEV-11,v24,0,1,,,,미분류
PPS-DEV-112,v3,0,1,,,,미분류
PPS-DEV-112,v17,0,1,,,,미분류
PPS-DEV-112,v19,0,1,,,,미분류
PPS-DEV-12,v10,0,1,,,,미분류
PPS-DEV-120,v17,0,1,,,,미분류
PPS-DEV-122,v13,0,1,,,,미분류
PPS-DEV-126,v10,0,1,,,,미분류
PPS-DEV-128,v9,0,1,,,,미분류
PPS-DEV-128,v10,0,1,,,,미분류
PPS-DEV-13,v10,1,0,,,,미분류
PPS-DEV-131,v20,1,0,,,,미분류
PPS-DEV-132,v20,1,0,,,,미분류
PPS-DEV-133,v4,0,1,,,,미분류
PPS-DEV-134,v20,1,0,,,,미분류
PPS-DEV-135,v22,1,0,,,,미분류
PPS-DEV-136,v9,0,1,,,,미분류
PPS-DEV-139,v23,1,0,,,,미분류
PPS-DEV-141,v23,1,0,,,,미분류
PPS-DEV-143,v11,0,1,,,,미분류
PPS-DEV-144,v15,0,1,,,,미분류
PPS-DEV-144,v20,0,1,,,,미분류
PPS-DEV-144,v24,0,1,,,,미분류
PPS-DEV-146,v10,0,1,,,,미분류
PPS-DEV-148,v9,0,1,,,,미분류
PPS-DEV-148,v13,0,1,,,,미분류
PPS-DEV-149,v16,0,1,,,,미분류
PPS-DEV-151,v18,0,1,,,,미분류
PPS-DEV-152,v1,0,1,,,,미분류
PPS-DEV-155,v11,0,1,,,,미분류
PPS-DEV-156,v9,0,1,,,,미분류
PPS-DEV-16,v13,1,0,,,,미분류
PPS-DEV-170,v3,0,1,,,,미분류
PPS-DEV-172,v17,0,1,,,,미분류
PPS-DEV-176,v9,0,1,,,,미분류
PPS-DEV-18,v15,1,0,,,,미분류
PPS-DEV-180,v9,0,1,,,,미분류
PPS-DEV-182,v14,0,1,,,,미분류
PPS-DEV-184,v13,0,1,,,,미분류
PPS-DEV-191,v22,0,1,,,,미분류
PPS-DEV-192,v13,0,1,,,,미분류
PPS-DEV-193,v13,0,1,,,,미분류
PPS-DEV-22,v18,1,0,,,,미분류
PPS-DEV-23,v10,0,1,,,,미분류
PPS-DEV-24,v20,1,0,,,,미분류
PPS-DEV-25,v3,0,1,,,,미분류
PPS-DEV-27,v23,1,0,,,,미분류
PPS-DEV-28,v23,1,0,,,,미분류
PPS-DEV-29,v24,1,0,,,,미분류
